show_id,date,artist_name,venue,city,state,country,tour_name,rating,reviews,venue_id,permalink,set_name,song_position,song_name,has_segue,segue_info
1738096515,2025-01-28,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,Not Part of a Tour,,,1481,https://phish.net/setlists/phish-january-28-2025-moon-palace-cancun-quintana-roo-mexico.html,1,1,Jam,False,
1738096515,2025-01-28,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,Not Part of a Tour,,,1481,https://phish.net/setlists/phish-january-28-2025-moon-palace-cancun-quintana-roo-mexico.html,1,2,My Soul,False,
1738096515,2025-01-28,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,Not Part of a Tour,,,1481,https://phish.net/setlists/phish-january-28-2025-moon-palace-cancun-quintana-roo-mexico.html,1,3,Ocelot,False,
1738096515,2025-01-28,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,Not Part of a Tour,,,1481,https://phish.net/setlists/phish-january-28-2025-moon-palace-cancun-quintana-roo-mexico.html,1,4,Jam,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,1,Sand,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,2,Theme From the Bottom,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,3,Free,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,4,Mull,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,5,Kill Devil Falls,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,6,Ghost,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,7,Evolve,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,1,8,Run Like an Antelope,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,1,Set Your Soul Free,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,2,Cities,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,3,Light,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,4,Mike's Song,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,5,I Am Hydrogen,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,6,Weekapaug Groove,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,7,Twist,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,2,8,Backwards Down the Number Line,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,e,1,My Sweet One,False,
1718730861,2025-01-29,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-29-2025-moon-palace-cancun-quintana-roo-mexico.html,e,2,Carini,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,1,Blaze On,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,2,Plasma,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,3,Halfway to the Moon,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,4,46 Days,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,5,Back on the Train,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,6,Gumbo,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,7,Funky Bitch,False,
1718730894,2025-01-30,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,2025 Mexico,,,1481,https://phish.net/setlists/phish-january-30-2025-moon-palace-cancun-quintana-roo-mexico.html,1,8,Roggae,False,
